mass	age	Teff	logg	logL
1.3	0.004520000000000001	4193.0	3.9939999999999998	-0.01
1.3	0.00505	4209.0	4.02	-0.02
1.3	0.00569	4233.0	4.047	-0.04
1.3	0.006379999999999999	4261.0	4.072	-0.06
1.3	0.007109999999999999	4294.0	4.093	-0.06
1.3	0.00796	4338.0	4.113	-0.07
1.3	0.00895	4396.0	4.13	-0.06
1.3	0.01006	4476.0	4.1419999999999995	-0.04
1.3	0.011290000000000001	4580.0	4.148	-0.01
1.3	0.0126	4708.0	4.145	0.04
1.3	0.014169999999999999	4891.0	4.127	0.13
1.3	0.01587	5111.0	4.09	0.24
1.3	0.01778	5401.0	4.0360000000000005	0.39
1.3	0.01996	5834.0	4.044	0.52
1.3	0.02242	6109.0	4.205	0.44
1.3	0.0254	5991.0	4.294	0.31
1.3	0.02924	6019.0	4.279	0.34
1.3	0.032060000000000005	6046.0	4.276	0.35
1.3	0.036019999999999996	6094.0	4.277	0.36
1.3	0.040139999999999995	6143.0	4.277	0.37
1.3	0.04754	6192.0	4.283	0.38
1.3	0.05106	6202.0	4.285	0.38
1.3	0.06034	6212.0	4.2860000000000005	0.38
1.3	0.06642	6216.0	4.287	0.39
1.3	0.07371	6220.0	4.287	0.39
1.3	0.08246	6223.0	4.287	0.39
1.3	0.09296	6226.0	4.2860000000000005	0.39
1.3	0.10555999999999999	6229.0	4.2860000000000005	0.39
1.3	0.12067	6230.0	4.2860000000000005	0.39
1.3	0.13882	6232.0	4.285	0.39
1.3	0.16059	6232.0	4.284	0.39
1.3	0.18671	6232.0	4.283	0.39
1.3	0.21806	6233.0	4.282	0.4
1.3	0.24975	6233.0	4.28	0.4
1.3	0.28144	6232.0	4.2780000000000005	0.4
1.3	0.31312	6232.0	4.276	0.4
1.3	0.34481	6230.0	4.274	0.4
1.3	0.3765	6230.0	4.273	0.4
1.3	0.40819	6230.0	4.271	0.41
1.3	0.43988	6229.0	4.269	0.41
1.3	0.47157	6227.0	4.2669999999999995	0.41
1.3	0.50325	6227.0	4.265	0.41
1.3	0.56663	6226.0	4.262	0.41
1.3	0.66169	6223.0	4.256	0.42
1.3	0.72507	6222.0	4.252	0.42
1.3	0.8201299999999999	6220.0	4.247	0.43
1.3	0.9152	6216.0	4.2410000000000005	0.43
1.3	1.01026	6213.0	4.235	0.44
1.3	1.13701	6212.0	4.228	0.44
1.3	1.26377	6209.0	4.22	0.45
1.3	1.42221	6204.0	4.209	0.46
1.3	1.6123399999999999	6194.0	4.196000000000001	0.47
1.3	1.80246	6184.0	4.1819999999999995	0.48
1.3	2.02428	6177.0	4.165	0.5
1.3	2.2461	6169.0	4.146	0.51
1.3	2.5312900000000003	6100.0	4.115	0.52
1.3	2.8354	6005.0	4.0760000000000005	0.54
1.3	3.17179	5872.0	4.026	0.55
1.3	3.5499400000000003	5757.0	3.968	0.57
1.4	0.00101	4197.0	3.6039999999999996	0.42
1.4	0.0011300000000000001	4200.0	3.633	0.39
1.4	0.0012699999999999999	4202.0	3.6660000000000004	0.36
1.4	0.0014199999999999998	4204.0	3.695	0.33
1.4	0.0016	4206.0	3.728	0.3
1.4	0.0017800000000000001	4208.0	3.7569999999999997	0.27
1.4	0.00202	4211.0	3.79	0.24
1.4	0.00227	4215.0	3.821	0.21
1.4	0.00255	4220.0	3.8510000000000004	0.18
1.4	0.00285	4227.0	3.88	0.15
1.4	0.00317	4234.0	3.907	0.13
1.4	0.0035700000000000003	4245.0	3.9360000000000004	0.11
1.4	0.004	4260.0	3.963	0.08
1.4	0.00447	4278.0	3.988	0.07
1.4	0.00502	4303.0	4.013999999999999	0.05
1.4	0.00569	4338.0	4.038	0.04
1.4	0.00632	4375.0	4.0569999999999995	0.04
1.4	0.0071200000000000005	4432.0	4.075	0.04
1.4	0.00796	4501.0	4.088	0.06
1.4	0.00898	4597.0	4.096	0.08
1.4	0.01	4707.0	4.096	0.13
1.4	0.01128	4870.0	4.08	0.2
1.4	0.01261	5064.0	4.044	0.3
1.4	0.01415	5327.0	3.983	0.45
1.4	0.01586	5733.0	3.957	0.61
1.4	0.01778	6343.0	4.0680000000000005	0.67
1.4	0.02011	6255.0	4.25	0.47
1.4	0.022719999999999997	6260.0	4.24	0.48
1.4	0.02561	6350.0	4.237	0.5
1.4	0.02825	6498.0	4.242	0.54
1.4	0.03192	6605.0	4.2669999999999995	0.54
1.4	0.036469999999999995	6616.0	4.274	0.54
1.4	0.03982	6622.0	4.276	0.54
1.4	0.04779	6628.0	4.277	0.54
1.4	0.051570000000000005	6628.0	4.277	0.54
1.4	0.061560000000000004	6631.0	4.277	0.54
1.4	0.06809	6633.0	4.277	0.54
1.4	0.07594	6634.0	4.276	0.54
1.4	0.08535	6637.0	4.276	0.54
1.4	0.09665	6639.0	4.276	0.54
1.4	0.1102	6640.0	4.275	0.54
1.4	0.12647	6642.0	4.275	0.55
1.4	0.14599	6642.0	4.273	0.55
1.4	0.16942000000000002	6642.0	4.272	0.55
1.4	0.19752	6642.0	4.27	0.55
1.4	0.22921	6642.0	4.269	0.55
1.4	0.2609	6640.0	4.266	0.55
1.4	0.29259	6639.0	4.263999999999999	0.56
1.4	0.32428	6633.0	4.261	0.56
1.4	0.35596	6630.0	4.258	0.56
1.4	0.38765	6628.0	4.256	0.56
1.4	0.41934	6621.0	4.253	0.56
1.4	0.45103000000000004	6619.0	4.25	0.56
1.4	0.48272	6616.0	4.248	0.57
1.4	0.51441	6613.0	4.245	0.57
1.4	0.5777800000000001	6608.0	4.24	0.57
1.4	0.6411600000000001	6602.0	4.234	0.58
1.4	0.73622	6589.0	4.226	0.58
1.4	0.7996	6583.0	4.22	0.58
1.4	0.89466	6574.0	4.212	0.59
1.4	1.02141	6554.0	4.199	0.6
1.4	1.1481700000000001	6537.0	4.187	0.6
1.4	1.27492	6513.0	4.1739999999999995	0.61
1.4	1.43336	6491.0	4.157	0.62
1.4	1.5918	6477.0	4.14	0.64
1.4	1.78193	6433.0	4.114	0.65
1.4	2.00374	6311.0	4.072	0.66
1.4	2.2522599999999997	6173.0	4.022	0.67
1.4	2.51457	5966.0	3.958	0.68
